,Target,Model,Parameters,AUC-ROC,AP
3930,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:110,max_features:8",0.7682011508631473,0.0008858381327306749
3931,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:110,max_features:9",0.7895296472354265,0.0009806373423544854
3932,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:160,max_features:1",0.8217413059794847,0.0016341538658781862
3933,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:160,max_features:2",0.796347260445334,0.0009843706245580063
3934,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:160,max_features:3",0.791343507630723,0.0012099247075861355
3935,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:160,max_features:4",0.7897485614210658,0.0009312305546615169
3936,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:160,max_features:5",0.8043532649487115,0.001346239528838295
3937,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:160,max_features:6",0.7755816862646985,0.0009156343139839014
3938,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:160,max_features:7",0.7844008006004504,0.0010385454228794672
3939,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:160,max_features:8",0.7949086815111334,0.001236236893614431
3940,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:160,max_features:9",0.8021641230923193,0.0010908704598318125
3941,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:10,max_features:1",0.8017888416312234,0.0011129340285234083
3942,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:10,max_features:2",0.7869964973730298,0.0009614936784141759
3943,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:10,max_features:3",0.8206780085063798,0.0012460271983429014
3944,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:10,max_features:4",0.7951588691518638,0.001022470336354723
3945,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:10,max_features:5",0.797035276457343,0.000986791876622385
3946,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:10,max_features:6",0.8045409056792594,0.0010413728937304133
3947,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:10,max_features:7",0.8007255441581186,0.0010049870720205264
3948,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:10,max_features:8",0.8109206905178884,0.0010749969093136428
3949,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:10,max_features:9",0.7987865899424569,0.0010086421789246532
3950,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:60,max_features:1",0.787309231923943,0.0009054999224673342
3951,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:60,max_features:2",0.7957217913435076,0.0010875671548174206
3952,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:60,max_features:3",0.7970978233675257,0.0009925392249190658
3953,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:60,max_features:4",0.7896547410557919,0.0010001871471893547
3954,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:60,max_features:5",0.7841506129597198,0.0010635541173061934
3955,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:60,max_features:6",0.7927820865649237,0.0010373564922599976
3956,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:60,max_features:7",0.7878408806604953,0.0009572734497432554
3957,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:60,max_features:8",0.7860270202651989,0.0009522131301005518
3958,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:60,max_features:9",0.779459594696022,0.0009735066791761605
3959,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:110,max_features:1",0.7843069802351764,0.0008965327673936946
3960,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:110,max_features:2",0.7985364023017263,0.0009934192926041906
3961,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:110,max_features:3",0.7691393545158869,0.000884167258641312
3962,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:110,max_features:4",0.7412434325744308,0.0009689680103578928
3963,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:110,max_features:5",0.7948461346009508,0.0009987282763312512
3964,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:110,max_features:6",0.7925944458343758,0.0009786642794531789
3965,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:110,max_features:7",0.7782712034025518,0.0009120415449529373
3966,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:110,max_features:8",0.7911558669001751,0.0009254114536432088
3967,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:110,max_features:9",0.7855891918939204,0.0009140363581055165
3968,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:160,max_features:1",0.7873405053790343,0.0009578492817356398
3969,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:160,max_features:2",0.7811796347260446,0.0009576351171178757
3970,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:160,max_features:3",0.7442456842631974,0.0008344901965113203
3971,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:160,max_features:4",0.7698899174380786,0.001337677202131045
3972,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:160,max_features:5",0.7864648486364774,0.0009906953075030462
3973,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:160,max_features:6",0.7864648486364774,0.0010446329004911254
3974,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:160,max_features:7",0.7536902677007755,0.0009135249776961007
3975,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:160,max_features:8",0.7686389792344258,0.0009071419385109972
3976,WebAttack_XSS,Isolation Forest,"n_est:300,max_samples:160,max_features:9",0.7728921691268451,0.0009707558967141934
3977,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:10,max_features:1",0.8119527145359019,0.0010432238006553261
3978,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:10,max_features:2",0.814610958218664,0.0011237361369597632
3979,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:10,max_features:3",0.8026019514635977,0.001116717820666216
3980,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:10,max_features:4",0.8017575681761321,0.0010066760347953382
3981,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:10,max_features:5",0.8131098323742807,0.0011743484353345546
3982,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:10,max_features:6",0.800662997247936,0.0011184832595830738
3983,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:10,max_features:7",0.8087940955716788,0.0011518695729222045
3984,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:10,max_features:8",0.8044158118588942,0.0010158037029762567
3985,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:10,max_features:9",0.8128596447335501,0.0011690557034513402
3986,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:60,max_features:1",0.7987865899424569,0.001009151757391194
3987,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:60,max_features:2",0.7940330247685764,0.000973361677996643
3988,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:60,max_features:3",0.7807730798098573,0.0009507154654342063
3989,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:60,max_features:4",0.7869652239179384,0.0009587806825430102
3990,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:60,max_features:5",0.7793970477858394,0.0009284069989275082
3991,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:60,max_features:6",0.795659244433325,0.0009973442809263705
3992,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:60,max_features:7",0.7999124343257443,0.0010218176809903428
3993,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:60,max_features:8",0.8035401551163373,0.0010787420905148104
3994,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:60,max_features:9",0.7884663497623218,0.001030370269021572
3995,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:110,max_features:1",0.7380535401551164,0.0010191146755023407
3996,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:110,max_features:2",0.7530022516887666,0.0008964204466316915
3997,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:110,max_features:3",0.7974731048286214,0.001037138658527813
3998,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:110,max_features:4",0.8036652489367024,0.0011237861237861238
3999,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:110,max_features:5",0.7766449837378033,0.0009378604828897802
4000,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:110,max_features:6",0.7909682261696273,0.0010069731012642919
4001,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:110,max_features:7",0.7821491118338755,0.0009806761549491063
4002,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:110,max_features:8",0.771015761821366,0.000921787494692892
4003,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:110,max_features:9",0.7924068051038279,0.0009501824635429288
4004,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:160,max_features:1",0.75569176882662,0.0010601411049201302
4005,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:160,max_features:2",0.7778959219414561,0.0008743833017077799
4006,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:160,max_features:3",0.7874655991993995,0.001306915120494775
4007,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:160,max_features:4",0.7785839379534651,0.0009367850600834556
4008,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:160,max_features:5",0.7818363772829622,0.0009972532530447605
4009,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:160,max_features:6",0.7924693520140105,0.0011111394785303654
4010,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:160,max_features:7",0.7496872654490868,0.0008781310277499433
4011,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:160,max_features:8",0.7626344758568926,0.0009016204592581214
4012,WebAttack_XSS,Isolation Forest,"n_est:400,max_samples:160,max_features:9",0.7826494871153366,0.0010317314746881878
4013,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:10,max_features:1",0.7992556917688266,0.0010000881134901753
4014,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:10,max_features:2",0.700212659494621,0.0009056648062177247
4015,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:10,max_features:3",0.8071053289967476,0.0010375474520335456
4016,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:10,max_features:4",0.797723292469352,0.0010553814442549945
4017,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:10,max_features:5",0.8001626219664748,0.0010488235656213154
4018,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:10,max_features:6",0.8103577683262446,0.0010789495365370009
4019,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:10,max_features:7",0.8040718038528897,0.0010374953543030932
4020,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:10,max_features:8",0.8053540155116337,0.0010317393338313604
4021,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:10,max_features:9",0.8192394295721792,0.001267055399504924
4022,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:60,max_features:1",0.7869652239179384,0.0008820698824970104
4023,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:60,max_features:2",0.7802727045283964,0.0009440706232581436
4024,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:60,max_features:3",0.8066675006254691,0.0011588099108418306
4025,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:60,max_features:4",0.7896547410557919,0.0009666143140719412
4026,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:60,max_features:5",0.798411308481361,0.0010138175327864152
4027,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:60,max_features:6",0.8001626219664748,0.0010625643004115227
4028,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:60,max_features:7",0.7885288966725044,0.0010485628520909575
4029,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:60,max_features:8",0.8037277958468851,0.0010691278276983322
4030,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:60,max_features:9",0.7857768326244683,0.0009616329447496538
4031,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:110,max_features:1",0.7960345258944208,0.001044926136492895
4032,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:110,max_features:2",0.7995996997748311,0.0010563455008488964
4033,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:110,max_features:3",0.7603827870903177,0.0009579864280082201
4034,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:110,max_features:4",0.7828371278458844,0.0010452356124931723
4035,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:110,max_features:5",0.7670753064798599,0.0009335483150482039
4036,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:110,max_features:6",0.7781461095821867,0.0009706482529439745
4037,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:110,max_features:7",0.7859019264448337,0.0010811235719526255
4038,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:110,max_features:8",0.7748311233425069,0.0009778733151701885
4039,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:110,max_features:9",0.7872154115586689,0.0009344265673379597
4040,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:160,max_features:1",0.801351013259945,0.0011059596252294022
4041,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:160,max_features:2",0.7845884413309983,0.0009370512463295969
4042,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:160,max_features:3",0.7755816862646985,0.0009610625309354891
4043,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:160,max_features:4",0.7865899424568427,0.0009835876098012021
4044,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:160,max_features:5",0.7884038028521391,0.0010839546610580605
4045,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:160,max_features:6",0.7637603202401801,0.0008623334276425831
4046,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:160,max_features:7",0.7765824368276207,0.0009673023685290239
4047,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:160,max_features:8",0.7813985489116837,0.001034381041304544
4048,WebAttack_XSS,Isolation Forest,"n_est:500,max_samples:160,max_features:9",0.7729547160370278,0.0008953480119452528
4049,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:10,max_features:1",0.8060420315236427,0.0010316631826666008
4050,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:10,max_features:2",0.8072929697272955,0.0010591363370595914
4051,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:10,max_features:3",0.8025706780085065,0.0010278493955052353
4052,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:10,max_features:4",0.8028208656492369,0.0010530929473165592
4053,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:10,max_features:5",0.7839629722291719,0.0010039392754830146
4054,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:10,max_features:6",0.8042907180385289,0.001035211822876171
4055,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:10,max_features:7",0.8011633725293971,0.0010091461347309808
4056,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:10,max_features:8",0.8087315486614961,0.0010638063745852888
4057,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:10,max_features:9",0.8023517638228672,0.0010299619674619676
4058,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:60,max_features:1",0.783775331498624,0.0010003009588897668
4059,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:60,max_features:2",0.795659244433325,0.0009973442809263705
4060,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:60,max_features:3",0.7927820865649237,0.0009865340462811914
4061,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:60,max_features:4",0.7919689767325494,0.0009641498319793659
4062,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:60,max_features:5",0.7950963222416813,0.0009728530764096376
4063,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:60,max_features:6",0.7959094320740555,0.0009911054394395775
4064,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:60,max_features:7",0.7903427570678009,0.0010060061363480724
4065,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:60,max_features:8",0.7825243932949713,0.0009542975366989497
4066,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:60,max_features:9",0.7848386289717288,0.0009828090000211405
4067,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:110,max_features:1",0.7524393294971228,0.0008241573411675001
4068,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:110,max_features:2",0.7812109081811358,0.0010916962122138314
4069,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:110,max_features:3",0.7588191143357518,0.0009246847969390612
4070,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:110,max_features:4",0.763447585689267,0.0009145369982309664
4071,WebAttack_XSS,Isolation Forest,"n_est:600,max_samples:110,max_features:5",0.7652614460845635,0.0009056956115779645
